Kernel (drug);Kernel (protein);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;63;0.9381951499807322;0.8516248028075016
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;64;0.938667958491755;0.8515122872073233
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;65;0.9385342072984992;0.8516004261686515
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;66;0.9385753732428946;0.8512104347708191
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;67;0.9390766212298276;0.8508928303824483
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;68;0.9390544877991166;0.8508575306878087
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;69;0.9386539916564591;0.8504600637873956
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;70;0.9387439589179939;0.8497308656560019
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;71;0.9389493743371218;0.8496594885358641
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;72;0.9386173601677814;0.8476029243794643
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;73;0.9385676590763572;0.8484907447822327
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;74;0.9389183372077682;0.8468979751997648
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;75;0.9389196983070041;0.8466779354064109
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;76;0.9389317639243197;0.8466232388720005
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;77;0.9392375054470657;0.8472555108441567
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;78;0.9396279109007105;0.8458291176258027
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;79;0.9394012262408628;0.8455556813854437
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;80;0.9398915651000268;0.8450862221449599
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;81;0.9398061780454444;0.8444628998816386
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;82;0.9397137681763175;0.8440335692318715
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;83;0.939846121415176;0.8436961385105692
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;84;0.9396793022460878;0.8431059684760842
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;85;0.9397552925053855;0.8423326718442183
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;86;0.9396265307384603;0.843144332662465
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;87;0.9399435435862508;0.8408618899273105
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;88;0.9399430733652263;0.8408560395339865
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;89;0.9399427581900531;0.8409227270531264
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;90;0.9400560534978746;0.8406579271076744
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;91;0.9401759026700838;0.8400332002856385
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;92;0.9400587909467578;0.838794483970584
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;93;0.940382674104977;0.8384955102990487
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;94;0.9403629273636824;0.8381926363652974
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;95;0.9402384967136532;0.8379206743311927
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;96;0.9401453014483285;0.8370317279598678
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;97;0.9400599525197751;0.8376766409604564
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;98;0.9398525265880505;0.8369336410083041
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;99;0.9405208784184217;0.8362093994601434
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;100;0.9406635765198197;0.8358680452607786
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;1;0.4233332146124783;0.4192075334641958
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;2;0.7422280415334574;0.6954197528168702
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;3;0.836281482287637;0.7829410751516563
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;4;0.8493309951932334;0.7748722219449712
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;5;0.8687640730571907;0.7894976281176875
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;6;0.8747409455525696;0.7958391729325393
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;7;0.8808728244296742;0.7877186990551286
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;8;0.8809018417675656;0.7876807156680086
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;9;0.8941328846153929;0.810050781986448
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;10;0.8981945914956053;0.8114575189085182
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;11;0.9014544658203084;0.8048437482671813
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;12;0.9054762083193352;0.803644291124641
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;13;0.9085439594765011;0.8000046959388274
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;14;0.9129306822817203;0.8008687660112452
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;15;0.912985570961416;0.8008494104257466
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;16;0.9131256274674275;0.7994323545679876
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;17;0.9181580851523947;0.8012799985582948
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;18;0.921170687594958;0.797535758447838
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;19;0.9231088748251212;0.7968267063412848
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;20;0.9249499731204901;0.7970379196193899
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;21;0.92633538368726;0.7948507038016657
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;22;0.9263454056883446;0.7948531124197358
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;23;0.9274875535996951;0.7949092384192257
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;24;0.9267746082222441;0.792579290320613
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;25;0.9284086633144331;0.79090661770414
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;26;0.9288412335135204;0.7906204773430482
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;27;0.9301431174578954;0.7913229793947056
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;28;0.9318649364626019;0.7920103192822526
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;29;0.9318647361078376;0.7919977563462754
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;30;0.9328200787786407;0.7898936291878764
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;31;0.9328957127021809;0.7883034647364452
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;32;0.933201763130452;0.7894418486819488
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;33;0.9327497414677538;0.7886584413225982
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;34;0.9342907893206136;0.7879681036586041
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;35;0.9343387828124088;0.7891775245089885
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;36;0.9343363572409;0.7891926953371926
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;37;0.9348732653806704;0.788105377560413
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;38;0.9353320713967187;0.787068666755387
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;39;0.9349900466310794;0.788163444316909
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;40;0.9358612168550875;0.7864559247152632
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;41;0.9362300998163173;0.7850964244324672
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;42;0.9362118035897521;0.7840039861762651
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;43;0.936184220706716;0.7839546961467656
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;44;0.9371786112422298;0.7836511669494627
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;45;0.9367897375646725;0.7824242619578357
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;46;0.9375601847594905;0.782057753462865
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;47;0.9378220995908969;0.7820536466824145
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;48;0.9376415415824164;0.7807406205986404
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;49;0.9380153332353727;0.7798710921471427
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;50;0.9380210902376971;0.7798693073438245
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;51;0.9385096041761436;0.7803000167736855
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;52;0.9386300493610197;0.7797723388062681
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;53;0.9386948918359228;0.7799501779951425
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;54;0.9388145270760068;0.7798081908263189
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;55;0.9387041827552608;0.7797424476827362
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;56;0.9389437004817338;0.7801076392354527
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;57;0.9389423129184191;0.7801046934435684
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;58;0.939304232485871;0.7806995874505107
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;59;0.9393045074408136;0.7799784402690444
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;60;0.939598745463723;0.7799149671180313
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;61;0.9395288685425074;0.7789510000443601
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;62;0.9398306390519826;0.7789497004302935
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;63;0.939682120754328;0.7785387278060574
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;64;0.9395067591811186;0.7782262832562575
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;65;0.939829364454652;0.7783912302735913
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;66;0.9395250426190818;0.7775123359367202
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;67;0.9397228503201989;0.7771750860864357
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;68;0.9398766737562413;0.7763172541615375
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;69;0.9402939487873613;0.7752297024542258
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;70;0.9401544080882962;0.7757065915039203
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;71;0.9400872061163279;0.7757899054296836
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;72;0.9404487889172611;0.7756170567588249
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;73;0.9404085431868318;0.7754421633618347
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;74;0.9406710185852916;0.7747939851781616
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;75;0.9405324029284364;0.7740308517982499
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;76;0.9405834273189007;0.7737785187310776
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;77;0.9405824724366196;0.7737746718734404
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;78;0.9405870443618273;0.773800300262834
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;79;0.9406883130380351;0.774201898337603
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;80;0.9404651924307335;0.7738310924521188
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;81;0.9405522614958768;0.7736104699681716
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;82;0.9408526273905681;0.7740425743171307
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;83;0.9406982476503395;0.7737662157179137
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;84;0.940722062158659;0.7737547444577525
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;85;0.9409684857302009;0.7734016306517617
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;86;0.9410806929239685;0.773587683401537
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;87;0.9411017493571276;0.7734258727861507
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;88;0.9410781245464043;0.773059173681117
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;89;0.9410404685078758;0.7722804102760311
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;90;0.9411035738643434;0.7723136630679487
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;91;0.9410960946636191;0.772307736827805
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;92;0.9410073140572441;0.7718396678255759
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;93;0.941070562219767;0.7713448787581373
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;94;0.9410528777146632;0.771163920495503
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;95;0.9411677087032703;0.7714643912677025
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;96;0.9409821269056455;0.7720905279968061
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;97;0.9411679538181416;0.7719691786993601
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;98;0.9412008972568406;0.7719393915449535
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;99;0.9412220453416473;0.7714935892637322
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 3;100;0.9413998879036408;0.7718421630845838
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;1;0.42257991120603955;0.42513096067147127
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;2;0.7456432448324626;0.6817289738689658
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;3;0.8337433230507705;0.7610745006895001
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;4;0.8444671080108737;0.7469839952124518
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;5;0.8692534807452293;0.7819604232599422
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;6;0.8749457097166555;0.7738485428721777
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;7;0.8868111934611693;0.7555336971058612
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;8;0.8868285651306325;0.7553612674032955
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;9;0.9013792540745571;0.778911728674616
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;10;0.9069074062540452;0.7816179378869477
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;11;0.9079086051740097;0.777843414213068
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;12;0.9093380126932255;0.7572408136357909
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;13;0.9119856886752591;0.7551574130121825
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;14;0.9186269939257165;0.7489320135297342
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;15;0.918664362859676;0.7488532331475112
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;16;0.9201401838771368;0.7428923508247232
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;17;0.9258397248254284;0.743230962776863
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;18;0.9275235631889134;0.7352753311884161
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;19;0.9288867583915239;0.7359827927651745
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;20;0.9310167113017822;0.7391101427836639
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;21;0.9339681777881987;0.736366573802443
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;22;0.933920428594806;0.7362355022386811
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;23;0.933007377922043;0.7360225890407305
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;24;0.9342127626510939;0.7343339024971257
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;25;0.934062332847293;0.7278281173244183
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;26;0.9368970519452606;0.72806964385707
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;27;0.9370641817546791;0.7280374694741638
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;28;0.9381657791544851;0.7274301545688593
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;29;0.9381378593096272;0.7273949189339871
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;30;0.9384334448295317;0.7262291442057716
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;31;0.9389332161585224;0.7257202891596133
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;32;0.9390839665291587;0.7221323144320599
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;33;0.9395187009532742;0.7235542347329273
Kd_Tanimoto-shortestpath.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 4;34;0.9401037048977727;0.723156459400958
