Kernel (domain);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
K_domain_minmax;Linear;Setting 4;60;0.9999846614004141;0.7354403409090908
K_domain_minmax;Linear;Setting 4;61;0.9999846614004141;0.7353614267676767
K_domain_minmax;Linear;Setting 4;62;0.9999846614004141;0.7348879419191919
K_domain_minmax;Linear;Setting 4;63;0.9999846614004141;0.7348879419191919
K_domain_minmax;Linear;Setting 4;64;0.9999846614004141;0.7348090277777778
K_domain_minmax;Linear;Setting 4;65;0.9999846614004141;0.7349668560606061
K_domain_minmax;Linear;Setting 4;66;0.9999846614004141;0.7349668560606061
K_domain_minmax;Linear;Setting 4;67;0.9999846614004141;0.7346511994949495
K_domain_minmax;Linear;Setting 4;68;0.9999846614004141;0.7340988005050505
K_domain_minmax;Linear;Setting 4;69;0.9999846614004141;0.7337831439393939
K_domain_minmax;Linear;Setting 4;70;0.9999846614004141;0.7338620580808081
K_domain_minmax;Linear;Setting 4;71;0.9999846614004141;0.7339409722222222
K_domain_minmax;Linear;Setting 4;72;0.9999846614004141;0.7336253156565656
K_domain_minmax;Linear;Setting 4;73;0.9999846614004141;0.7339409722222222
K_domain_minmax;Linear;Setting 4;74;0.9999846614004141;0.7343355429292929
K_domain_minmax;Linear;Setting 4;75;0.9999846614004141;0.7337831439393939
K_domain_minmax;Linear;Setting 4;76;0.9999846614004141;0.7338620580808081
K_domain_minmax;Linear;Setting 4;77;0.9999846614004141;0.7333096590909092
K_domain_minmax;Linear;Setting 4;78;0.9999846614004141;0.7328361742424243
K_domain_minmax;Linear;Setting 4;79;0.9999846614004141;0.7325994318181819
K_domain_minmax;Linear;Setting 4;80;0.9999846614004141;0.732678345959596
K_domain_minmax;Linear;Setting 4;81;0.9999846614004141;0.732678345959596
K_domain_minmax;Linear;Setting 4;82;0.9999846614004141;0.7323626893939394
K_domain_minmax;Linear;Setting 4;83;0.9999846614004141;0.7328361742424243
K_domain_minmax;Linear;Setting 4;84;0.9999846614004141;0.7329150883838385
K_domain_minmax;Linear;Setting 4;85;0.9999846614004141;0.7327572601010102
K_domain_minmax;Linear;Setting 4;86;0.9999846614004141;0.7333885732323233
K_domain_minmax;Linear;Setting 4;87;0.9999846614004141;0.7329150883838385
K_domain_minmax;Linear;Setting 4;88;0.9999846614004141;0.733230744949495
K_domain_minmax;Linear;Setting 4;89;0.9999846614004141;0.7324416035353536
K_domain_minmax;Linear;Setting 4;90;0.9999846614004141;0.7331518308080809
K_domain_minmax;Linear;Setting 4;91;0.9999846614004141;0.7314157196969697
K_domain_minmax;Linear;Setting 4;92;0.9999846614004141;0.7307054924242424
K_domain_minmax;Linear;Setting 4;93;0.9999846614004141;0.7299952651515151
K_domain_minmax;Linear;Setting 4;94;0.9999846614004141;0.727706755050505
K_domain_minmax;Linear;Setting 4;95;0.9999846614004141;0.7275489267676767
K_domain_minmax;Linear;Setting 4;96;0.9999846614004141;0.7273910984848485
K_domain_minmax;Linear;Setting 4;97;0.9999846614004141;0.7268386994949495
K_domain_minmax;Linear;Setting 4;98;0.9999846614004141;0.7262073863636364
K_domain_minmax;Linear;Setting 4;99;0.9999846614004141;0.7252604166666667
K_domain_minmax;Linear;Setting 4;100;0.9999846614004141;0.7244712752525253
K_domain_minmax;Poly2D;Setting 1;1;0.9833038070457104;0.9143928010381804
K_domain_minmax;Poly2D;Setting 1;2;0.9938756020594586;0.92080458985042
K_domain_minmax;Poly2D;Setting 1;3;0.9992157079850154;0.9354040024588485
K_domain_minmax;Poly2D;Setting 1;4;0.9999861595526768;0.9426780957584865
K_domain_minmax;Poly2D;Setting 1;5;0.9999907730351179;0.9562017621747149
K_domain_minmax;Poly2D;Setting 1;6;0.9999907730351179;0.9567993989481592
K_domain_minmax;Poly2D;Setting 1;7;0.9999907730351179;0.9512499146233181
K_domain_minmax;Poly2D;Setting 1;8;0.9999953865175589;0.9579605218222799
K_domain_minmax;Poly2D;Setting 1;9;0.9999953865175589;0.9577214671129022
K_domain_minmax;Poly2D;Setting 1;10;0.9999953865175589;0.9541356464722355
K_domain_minmax;Poly2D;Setting 1;11;0.9999953865175589;0.9509084078956356
K_domain_minmax;Poly2D;Setting 1;12;0.9999953865175589;0.9539648931083943
K_domain_minmax;Poly2D;Setting 1;13;0.9999953865175589;0.9560139334744895
K_domain_minmax;Poly2D;Setting 1;14;0.9999953865175589;0.9540161191175466
K_domain_minmax;Poly2D;Setting 1;15;0.9999953865175589;0.9529062222525784
K_domain_minmax;Poly2D;Setting 1;16;0.9999953865175589;0.9538795164264736
K_domain_minmax;Poly2D;Setting 1;17;0.9999953865175589;0.9542722491633086
K_domain_minmax;Poly2D;Setting 1;18;0.9999953865175589;0.9521207567789085
K_domain_minmax;Poly2D;Setting 1;19;0.9999953865175589;0.9524964141793594
K_domain_minmax;Poly2D;Setting 1;20;0.9999953865175589;0.9539136670992419
K_domain_minmax;Poly2D;Setting 1;21;0.9999953865175589;0.9534184823441022
K_domain_minmax;Poly2D;Setting 1;22;0.9999953865175589;0.9532306536438768
K_domain_minmax;Poly2D;Setting 1;23;0.9999953865175589;0.9534355576804863
K_domain_minmax;Poly2D;Setting 1;24;0.9999953865175589;0.9531111262891879
K_domain_minmax;Poly2D;Setting 1;25;0.9999953865175589;0.9531452769619562
K_domain_minmax;Poly2D;Setting 1;26;0.9999953865175589;0.9528208455706577
K_domain_minmax;Poly2D;Setting 1;27;0.9999953865175589;0.9515914213510006
K_domain_minmax;Poly2D;Setting 1;28;0.9999953865175589;0.9521549074516767
K_domain_minmax;Poly2D;Setting 1;29;0.9999953865175589;0.9530599002800355
K_domain_minmax;Poly2D;Setting 1;30;0.9999953865175589;0.9519329280786831
K_domain_minmax;Poly2D;Setting 1;31;0.9999953865175589;0.9518646267331466
K_domain_minmax;Poly2D;Setting 1;32;0.9999953865175589;0.9525305648521276
K_domain_minmax;Poly2D;Setting 1;33;0.9999953865175589;0.9516255720237689
K_domain_minmax;Poly2D;Setting 1;34;0.9999953865175589;0.9525134895157434
K_domain_minmax;Poly2D;Setting 1;35;0.9999953865175589;0.9532818796530291
K_domain_minmax;Poly2D;Setting 1;36;0.9999953865175589;0.9531794276347244
K_domain_minmax;Poly2D;Setting 1;37;0.9999953865175589;0.952445188170207
K_domain_minmax;Poly2D;Setting 1;38;0.9999953865175589;0.9522573594699816
K_domain_minmax;Poly2D;Setting 1;39;0.9999953865175589;0.9523768868246705
K_domain_minmax;Poly2D;Setting 1;40;0.9999953865175589;0.952052455433372
K_domain_minmax;Poly2D;Setting 1;41;0.9999953865175589;0.9522915101427498
K_domain_minmax;Poly2D;Setting 1;42;0.9999953865175589;0.952718393552353
K_domain_minmax;Poly2D;Setting 1;43;0.9999953865175589;0.952052455433372
K_domain_minmax;Poly2D;Setting 1;44;0.9999953865175589;0.9525305648521276
K_domain_minmax;Poly2D;Setting 1;45;0.9999953865175589;0.951779250051226
K_domain_minmax;Poly2D;Setting 1;46;0.9999953865175589;0.9517621747148419
K_domain_minmax;Poly2D;Setting 1;47;0.9999953865175589;0.9528720715798101
K_domain_minmax;Poly2D;Setting 1;48;0.9999953865175589;0.9532306536438768
K_domain_minmax;Poly2D;Setting 1;49;0.9999953865175589;0.9521378321152927
K_domain_minmax;Poly2D;Setting 1;50;0.9999953865175589;0.9530940509528038
K_domain_minmax;Poly2D;Setting 1;51;0.9999953865175589;0.9531111262891879
K_domain_minmax;Poly2D;Setting 1;52;0.9999953865175589;0.9523427361519022
K_domain_minmax;Poly2D;Setting 1;53;0.9999953865175589;0.9517109487056895
K_domain_minmax;Poly2D;Setting 1;54;0.9999953865175589;0.9521890581244451
K_domain_minmax;Poly2D;Setting 1;55;0.9999953865175589;0.9516938733693053
K_domain_minmax;Poly2D;Setting 1;56;0.9999953865175589;0.9524964141793594
K_domain_minmax;Poly2D;Setting 1;57;0.9999953865175589;0.9521719827880609
K_domain_minmax;Poly2D;Setting 1;58;0.9999953865175589;0.9519500034150673
K_domain_minmax;Poly2D;Setting 1;59;0.9999953865175589;0.9527866948978895
K_domain_minmax;Poly2D;Setting 1;60;0.9999953865175589;0.9527525442251212
K_domain_minmax;Poly2D;Setting 1;61;0.9999953865175589;0.9530257496072673
K_domain_minmax;Poly2D;Setting 1;62;0.9999953865175589;0.953794139744553
K_domain_minmax;Poly2D;Setting 1;63;0.9999953865175589;0.9523768868246705
K_domain_minmax;Poly2D;Setting 1;64;0.9999953865175589;0.9511645379413974
K_domain_minmax;Poly2D;Setting 1;65;0.9999953865175589;0.951779250051226
K_domain_minmax;Poly2D;Setting 1;66;0.9999953865175589;0.9527866948978895
K_domain_minmax;Poly2D;Setting 1;67;0.9999953865175589;0.9523768868246705
K_domain_minmax;Poly2D;Setting 1;68;0.9999953865175589;0.9516597226965371
K_domain_minmax;Poly2D;Setting 1;69;0.9999953865175589;0.9526159415340483
K_domain_minmax;Poly2D;Setting 1;70;0.9999953865175589;0.9521890581244451
K_domain_minmax;Poly2D;Setting 1;71;0.9999953865175589;0.953930742435626
K_domain_minmax;Poly2D;Setting 1;72;0.9999953865175589;0.952052455433372
K_domain_minmax;Poly2D;Setting 1;73;0.9999953865175589;0.9543917765179974
K_domain_minmax;Poly2D;Setting 1;74;0.9999953865175589;0.9545625298818387
K_domain_minmax;Poly2D;Setting 1;75;0.9999953865175589;0.9518646267331466
K_domain_minmax;Poly2D;Setting 1;76;0.9999953865175589;0.9521207567789085
K_domain_minmax;Poly2D;Setting 1;77;0.9999953865175589;0.9518817020695308
K_domain_minmax;Poly2D;Setting 1;78;0.9999953865175589;0.9518304760603784
K_domain_minmax;Poly2D;Setting 1;79;0.9999953865175589;0.9523939621610545
K_domain_minmax;Poly2D;Setting 1;80;0.9999953865175589;0.9511986886141657
K_domain_minmax;Poly2D;Setting 1;81;0.9999953865175589;0.9531111262891879
K_domain_minmax;Poly2D;Setting 1;82;0.9999953865175589;0.9518817020695308
K_domain_minmax;Poly2D;Setting 1;83;0.9999953865175589;0.951642647360153
K_domain_minmax;Poly2D;Setting 1;84;0.9999953865175589;0.952991598934499
K_domain_minmax;Poly2D;Setting 1;85;0.9999953865175589;0.9532477289802609
K_domain_minmax;Poly2D;Setting 1;86;0.9999953865175589;0.9525817908612799
K_domain_minmax;Poly2D;Setting 1;87;0.9999953865175589;0.9525305648521276
K_domain_minmax;Poly2D;Setting 1;88;0.9999953865175589;0.9524964141793594
K_domain_minmax;Poly2D;Setting 1;89;0.9999953865175589;0.9520695307697562
K_domain_minmax;Poly2D;Setting 1;90;0.9999953865175589;0.9514889693326959
K_domain_minmax;Poly2D;Setting 1;91;0.9999953865175589;0.9531794276347244
K_domain_minmax;Poly2D;Setting 1;92;0.9999953865175589;0.9529062222525784
K_domain_minmax;Poly2D;Setting 1;93;0.9999953865175589;0.9515743460146164
K_domain_minmax;Poly2D;Setting 1;94;0.9999953865175589;0.9515401953418482
K_domain_minmax;Poly2D;Setting 1;95;0.9999953865175589;0.9522061334608292
K_domain_minmax;Poly2D;Setting 1;96;0.9999953865175589;0.9530086742708831
K_domain_minmax;Poly2D;Setting 1;97;0.9999953865175589;0.9530599002800355
K_domain_minmax;Poly2D;Setting 1;98;0.9999953865175589;0.9529403729253466
K_domain_minmax;Poly2D;Setting 1;99;0.9999953865175589;0.9524110374974387
K_domain_minmax;Poly2D;Setting 1;100;0.9999953865175589;0.9519500034150673
K_domain_minmax;Poly2D;Setting 2;1;0.979842361464878;0.9082216088328076
K_domain_minmax;Poly2D;Setting 2;2;0.9915402539574725;0.9193283385909569
K_domain_minmax;Poly2D;Setting 2;3;0.9973042961453558;0.9319302050473186
K_domain_minmax;Poly2D;Setting 2;4;0.9999481141865247;0.930270767613039
K_domain_minmax;Poly2D;Setting 2;5;0.9999952831078659;0.9279869873817035
K_domain_minmax;Poly2D;Setting 2;6;0.9999952831078659;0.9342139852786541
K_domain_minmax;Poly2D;Setting 2;7;0.9999952831078659;0.9357419821240799
K_domain_minmax;Poly2D;Setting 2;8;0.9999952831078659;0.9368592271293376
K_domain_minmax;Poly2D;Setting 2;9;0.9999952831078659;0.9377135909568874
K_domain_minmax;Poly2D;Setting 2;10;0.9999952831078659;0.9375492902208202
K_domain_minmax;Poly2D;Setting 2;11;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;12;0.9999952831078659;0.9377628811777077
K_domain_minmax;Poly2D;Setting 2;13;0.9999952831078659;0.9376478706624606
K_domain_minmax;Poly2D;Setting 2;14;0.9999952831078659;0.9378286014721346
K_domain_minmax;Poly2D;Setting 2;15;0.9999952831078659;0.9384529442691903
K_domain_minmax;Poly2D;Setting 2;16;0.9999952831078659;0.9384036540483701
K_domain_minmax;Poly2D;Setting 2;17;0.9999952831078659;0.9384365141955836
K_domain_minmax;Poly2D;Setting 2;18;0.9999952831078659;0.9384036540483701
K_domain_minmax;Poly2D;Setting 2;19;0.9999952831078659;0.93835436382755
K_domain_minmax;Poly2D;Setting 2;20;0.9999952831078659;0.9383872239747634
K_domain_minmax;Poly2D;Setting 2;21;0.9999952831078659;0.9383379337539433
K_domain_minmax;Poly2D;Setting 2;22;0.9999952831078659;0.9380421924290221
K_domain_minmax;Poly2D;Setting 2;23;0.9999952831078659;0.9373521293375394
K_domain_minmax;Poly2D;Setting 2;24;0.9999952831078659;0.9372371188222923
K_domain_minmax;Poly2D;Setting 2;25;0.9999952831078659;0.9372042586750788
K_domain_minmax;Poly2D;Setting 2;26;0.9999952831078659;0.9371549684542587
K_domain_minmax;Poly2D;Setting 2;27;0.9999952831078659;0.9371549684542587
K_domain_minmax;Poly2D;Setting 2;28;0.9999952831078659;0.9371713985278654
K_domain_minmax;Poly2D;Setting 2;29;0.9999952831078659;0.9372535488958991
K_domain_minmax;Poly2D;Setting 2;30;0.9999952831078659;0.9374835699263933
K_domain_minmax;Poly2D;Setting 2;31;0.9999952831078659;0.9376314405888538
K_domain_minmax;Poly2D;Setting 2;32;0.9999952831078659;0.9373685594111462
K_domain_minmax;Poly2D;Setting 2;33;0.9999952831078659;0.9374507097791798
K_domain_minmax;Poly2D;Setting 2;34;0.9999952831078659;0.9378286014721346
K_domain_minmax;Poly2D;Setting 2;35;0.9999952831078659;0.9381736330178759
K_domain_minmax;Poly2D;Setting 2;36;0.9999952831078659;0.9383050736067298
K_domain_minmax;Poly2D;Setting 2;37;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;38;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;39;0.9999952831078659;0.9381407728706624
K_domain_minmax;Poly2D;Setting 2;40;0.9999952831078659;0.9378286014721346
K_domain_minmax;Poly2D;Setting 2;41;0.9999952831078659;0.9380257623554153
K_domain_minmax;Poly2D;Setting 2;42;0.9999952831078659;0.9382229232386962
K_domain_minmax;Poly2D;Setting 2;43;0.9999952831078659;0.938288643533123
K_domain_minmax;Poly2D;Setting 2;44;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;45;0.9999952831078659;0.938288643533123
K_domain_minmax;Poly2D;Setting 2;46;0.9999952831078659;0.9373685594111462
K_domain_minmax;Poly2D;Setting 2;47;0.9999952831078659;0.9373356992639327
K_domain_minmax;Poly2D;Setting 2;48;0.9999952831078659;0.9373192691903259
K_domain_minmax;Poly2D;Setting 2;49;0.9999952831078659;0.9373028391167193
K_domain_minmax;Poly2D;Setting 2;50;0.9999952831078659;0.9373356992639327
K_domain_minmax;Poly2D;Setting 2;51;0.9999952831078659;0.9373356992639327
K_domain_minmax;Poly2D;Setting 2;52;0.9999952831078659;0.9374178496319664
K_domain_minmax;Poly2D;Setting 2;53;0.9999952831078659;0.9374835699263933
K_domain_minmax;Poly2D;Setting 2;54;0.9999952831078659;0.9374835699263933
K_domain_minmax;Poly2D;Setting 2;55;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;56;0.9999952831078659;0.9384200841219769
K_domain_minmax;Poly2D;Setting 2;57;0.9999952831078659;0.93835436382755
K_domain_minmax;Poly2D;Setting 2;58;0.9999952831078659;0.9384036540483701
K_domain_minmax;Poly2D;Setting 2;59;0.9999952831078659;0.9384365141955836
K_domain_minmax;Poly2D;Setting 2;60;0.9999952831078659;0.9384036540483701
K_domain_minmax;Poly2D;Setting 2;61;0.9999952831078659;0.9382393533123028
K_domain_minmax;Poly2D;Setting 2;62;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;63;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;64;0.9999952831078659;0.9372699789695058
K_domain_minmax;Poly2D;Setting 2;65;0.9999952831078659;0.9370070977917981
K_domain_minmax;Poly2D;Setting 2;66;0.9999952831078659;0.9369249474237644
K_domain_minmax;Poly2D;Setting 2;67;0.9999952831078659;0.9368592271293376
K_domain_minmax;Poly2D;Setting 2;68;0.9999952831078659;0.9368099369085173
K_domain_minmax;Poly2D;Setting 2;69;0.9999952831078659;0.9367442166140905
K_domain_minmax;Poly2D;Setting 2;70;0.9999952831078659;0.9369742376445847
K_domain_minmax;Poly2D;Setting 2;71;0.9999952831078659;0.9370892481598317
K_domain_minmax;Poly2D;Setting 2;72;0.9999952831078659;0.9372371188222923
K_domain_minmax;Poly2D;Setting 2;73;0.9999952831078659;0.9377793112513144
K_domain_minmax;Poly2D;Setting 2;74;0.9999952831078659;0.9382229232386962
K_domain_minmax;Poly2D;Setting 2;75;0.9999952831078659;0.9382722134595163
K_domain_minmax;Poly2D;Setting 2;76;0.9999952831078659;0.9382557833859095
K_domain_minmax;Poly2D;Setting 2;77;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;78;0.9999952831078659;0.9381243427970557
K_domain_minmax;Poly2D;Setting 2;79;0.9999952831078659;0.9379107518401683
K_domain_minmax;Poly2D;Setting 2;80;0.9999952831078659;0.9380586225026288
K_domain_minmax;Poly2D;Setting 2;81;0.9999952831078659;0.9381900630914827
K_domain_minmax;Poly2D;Setting 2;82;0.9999952831078659;0.9383050736067298
K_domain_minmax;Poly2D;Setting 2;83;0.9999952831078659;0.9382722134595163
K_domain_minmax;Poly2D;Setting 2;84;0.9999952831078659;0.9383707939011566
K_domain_minmax;Poly2D;Setting 2;85;0.9999952831078659;0.9375492902208202
K_domain_minmax;Poly2D;Setting 2;86;0.9999952831078659;0.9371713985278654
K_domain_minmax;Poly2D;Setting 2;87;0.9999952831078659;0.9372535488958991
K_domain_minmax;Poly2D;Setting 2;88;0.9999952831078659;0.9373521293375394
K_domain_minmax;Poly2D;Setting 2;89;0.9999952831078659;0.9373521293375394
K_domain_minmax;Poly2D;Setting 2;90;0.9999952831078659;0.9373192691903259
K_domain_minmax;Poly2D;Setting 2;91;0.9999952831078659;0.9372864090431126
K_domain_minmax;Poly2D;Setting 2;92;0.9999952831078659;0.9372864090431126
K_domain_minmax;Poly2D;Setting 2;93;0.9999952831078659;0.9374507097791798
K_domain_minmax;Poly2D;Setting 2;94;0.9999952831078659;0.9375164300736067
K_domain_minmax;Poly2D;Setting 2;95;0.9999952831078659;0.9380586225026288
K_domain_minmax;Poly2D;Setting 2;96;0.9999952831078659;0.9384200841219769
K_domain_minmax;Poly2D;Setting 2;97;0.9999952831078659;0.9384036540483701
K_domain_minmax;Poly2D;Setting 2;98;0.9999952831078659;0.9384200841219769
K_domain_minmax;Poly2D;Setting 2;99;0.9999952831078659;0.9383215036803365
K_domain_minmax;Poly2D;Setting 2;100;0.9999952831078659;0.9383379337539433
K_domain_minmax;Poly2D;Setting 3;1;0.9785002157472804;0.8913934426229508
